,,counts,frequencies,CI
deva.A,अ,30.0,0.6,"(0.45, 0.74)"
deva.Sa,स,2.0,0.04,"(0.0, 0.14)"
deva.Ta,त,18.0,0.36,"(0.23, 0.51)"
