,,counts,frequencies,CI
deva.Ba,ब,11.0,0.22,"(0.12, 0.36)"
deva.Gha,घ,20.0,0.4,"(0.26, 0.55)"
deva.Kha,ख,19.0,0.38,"(0.25, 0.53)"
