,,counts,frequencies,CI
deva.A,अ,26.0,0.52,"(0.37, 0.66)"
deva.Kha,ख,11.0,0.22,"(0.12, 0.36)"
deva.Ta,त,13.0,0.26,"(0.15, 0.4)"
