,,counts,frequencies,CI
deva.Ba,ब,29.0,0.58,"(0.43, 0.72)"
deva.Sa,स,12.0,0.24,"(0.13, 0.38)"
deva.Ta,त,9.0,0.18,"(0.09, 0.31)"
