,,counts,frequencies,CI
deva.Ba,ब,35.0,0.7,"(0.55, 0.82)"
deva.Kha,ख,8.0,0.16,"(0.07, 0.29)"
deva.Sa,स,7.0,0.14,"(0.06, 0.27)"
