,,counts,frequencies,CI
deva.Ra,र,22.0,0.44,"(0.3, 0.59)"
deva.Ssa,ष,23.0,0.46,"(0.32, 0.61)"
deva.Ta,त,5.0,0.1,"(0.03, 0.22)"
