,,counts,frequencies,CI
deva.A,अ,31.0,0.62,"(0.47, 0.75)"
deva.Gha,घ,2.0,0.04,"(0.0, 0.14)"
deva.Ssa,ष,17.0,0.34,"(0.21, 0.49)"
