,,counts,frequencies,CI
deva.A,अ,45.0,0.9,"(0.78, 0.97)"
deva.Ba,ब,2.0,0.04,"(0.0, 0.14)"
deva.Ssa,ष,3.0,0.06,"(0.01, 0.17)"
