,,counts,frequencies,CI
deva.Gha,घ,27.0,0.54,"(0.39, 0.68)"
deva.Kha,ख,11.0,0.22,"(0.12, 0.36)"
deva.Ra,र,12.0,0.24,"(0.13, 0.38)"
