,,counts,frequencies,CI
deva.A,अ,22.0,0.44,"(0.3, 0.59)"
deva.Ba,ब,25.0,0.5,"(0.36, 0.64)"
deva.Sa,स,3.0,0.06,"(0.01, 0.17)"
