,,counts,frequencies,CI
deva.Ra,र,17.0,0.34,"(0.21, 0.49)"
deva.Sa,स,4.0,0.08,"(0.02, 0.19)"
deva.Ssa,ष,29.0,0.58,"(0.43, 0.72)"
