,,counts,frequencies,CI
deva.Kha,ख,23.0,0.46,"(0.32, 0.61)"
deva.Ssa,ष,12.0,0.24,"(0.13, 0.38)"
deva.Ta,त,15.0,0.3,"(0.18, 0.45)"
