,,counts,frequencies,CI
deva.Ba,ब,30.0,0.6,"(0.45, 0.74)"
deva.Ra,र,17.0,0.34,"(0.21, 0.49)"
deva.Ta,त,3.0,0.06,"(0.01, 0.17)"
