,,counts,frequencies,CI
deva.Kha,ख,7.0,0.14,"(0.06, 0.27)"
deva.Ra,र,7.0,0.14,"(0.06, 0.27)"
deva.Ssa,ष,36.0,0.72,"(0.58, 0.84)"
