,,counts,frequencies,CI
deva.A,अ,24.0,0.48,"(0.34, 0.63)"
deva.Gha,घ,8.0,0.16,"(0.07, 0.29)"
deva.Kha,ख,18.0,0.36,"(0.23, 0.51)"
