,,counts,frequencies,CI
deva.Ba,ब,34.0,0.68,"(0.53, 0.8)"
deva.Ra,र,11.0,0.22,"(0.12, 0.36)"
deva.Sa,स,5.0,0.1,"(0.03, 0.22)"
