,,counts,frequencies,CI
deva.Ba,ब,23.0,0.46,"(0.32, 0.61)"
deva.Gha,घ,9.0,0.18,"(0.09, 0.31)"
deva.Sa,स,18.0,0.36,"(0.23, 0.51)"
