,,counts,frequencies,CI
deva.A,अ,19.0,0.38,"(0.25, 0.53)"
deva.Kha,ख,9.0,0.18,"(0.09, 0.31)"
deva.Ssa,ष,22.0,0.44,"(0.3, 0.59)"
