,,counts,frequencies,CI
deva.A,अ,22.0,0.44,"(0.3, 0.59)"
deva.Ra,र,14.0,0.28,"(0.16, 0.42)"
deva.Ssa,ष,14.0,0.28,"(0.16, 0.42)"
