,,counts,frequencies,CI
deva.Ba,ब,9.0,0.18,"(0.09, 0.31)"
deva.Gha,घ,36.0,0.72,"(0.58, 0.84)"
deva.Ssa,ष,5.0,0.1,"(0.03, 0.22)"
