,,counts,frequencies,CI
deva.Gha,घ,6.0,0.12,"(0.05, 0.24)"
deva.Kha,ख,27.0,0.54,"(0.39, 0.68)"
deva.Ssa,ष,17.0,0.34,"(0.21, 0.49)"
