,,counts,frequencies,CI
deva.Sa,स,12.0,0.24,"(0.13, 0.38)"
deva.Ssa,ष,24.0,0.48,"(0.34, 0.63)"
deva.Ta,त,14.0,0.28,"(0.16, 0.42)"
