,,counts,frequencies,CI
deva.Kha,ख,14.0,0.28,"(0.16, 0.42)"
deva.Sa,स,2.0,0.04,"(0.0, 0.14)"
deva.Ssa,ष,34.0,0.68,"(0.53, 0.8)"
