,,counts,frequencies,CI
deva.A,अ,14.0,0.28,"(0.16, 0.42)"
deva.Gha,घ,14.0,0.28,"(0.16, 0.42)"
deva.Ra,र,22.0,0.44,"(0.3, 0.59)"
