,,counts,frequencies,CI
deva.A,अ,26.0,0.52,"(0.37, 0.66)"
deva.Ssa,ष,12.0,0.24,"(0.13, 0.38)"
deva.Ta,त,12.0,0.24,"(0.13, 0.38)"
