,,counts,frequencies,CI
deva.Kha,ख,21.0,0.42,"(0.28, 0.57)"
deva.Ra,र,7.0,0.14,"(0.06, 0.27)"
deva.Ta,त,22.0,0.44,"(0.3, 0.59)"
