,,counts,frequencies,CI
deva.Gha,घ,15.0,0.3,"(0.18, 0.45)"
deva.Kha,ख,18.0,0.36,"(0.23, 0.51)"
deva.Ta,त,17.0,0.34,"(0.21, 0.49)"
