,,counts,frequencies,CI
deva.Gha,घ,3.0,0.06,"(0.01, 0.17)"
deva.Ra,र,31.0,0.62,"(0.47, 0.75)"
deva.Ssa,ष,16.0,0.32,"(0.2, 0.47)"
