,,counts,frequencies,CI
deva.Kha,ख,18.0,0.36,"(0.23, 0.51)"
deva.Ra,र,22.0,0.44,"(0.3, 0.59)"
deva.Sa,स,10.0,0.2,"(0.1, 0.34)"
