,,counts,frequencies,CI
cyrl.el,л,20.0,0.33,"(0.22, 0.47)"
cyrl.er,р,26.0,0.43,"(0.31, 0.57)"
cyrl.u,у,14.0,0.23,"(0.13, 0.36)"
