,,counts,frequencies,CI
cyrl.e,э,17.0,0.28,"(0.17, 0.41)"
cyrl.er,р,11.0,0.18,"(0.1, 0.3)"
cyrl.te,т,32.0,0.53,"(0.4, 0.66)"
