,,counts,frequencies,CI
cyrl.el,л,4.0,0.07,"(0.02, 0.16)"
cyrl.er,р,34.0,0.57,"(0.43, 0.69)"
cyrl.ha,х,22.0,0.37,"(0.25, 0.5)"
