,,counts,frequencies,CI
cyrl.e,э,36.0,0.72,"(0.58, 0.84)"
cyrl.ha,х,6.0,0.12,"(0.05, 0.24)"
cyrl.u,у,8.0,0.16,"(0.07, 0.29)"
