,,counts,frequencies,CI
cyrl.el,л,1.0,0.02,"(0.0, 0.09)"
cyrl.u,у,23.0,0.38,"(0.26, 0.52)"
cyrl.ve,в,36.0,0.6,"(0.47, 0.72)"
