,,counts,frequencies,CI
cyrl.e,э,45.0,0.75,"(0.62, 0.85)"
cyrl.el,л,6.0,0.1,"(0.04, 0.21)"
cyrl.u,у,9.0,0.15,"(0.07, 0.27)"
