,,counts,frequencies,CI
cyrl.e,э,37.0,0.62,"(0.48, 0.74)"
cyrl.te,т,8.0,0.13,"(0.06, 0.25)"
cyrl.u,у,15.0,0.25,"(0.15, 0.38)"
