,,counts,frequencies,CI
cyrl.e,э,3.0,0.06,"(0.01, 0.17)"
cyrl.er,р,41.0,0.82,"(0.69, 0.91)"
cyrl.ze,з,6.0,0.12,"(0.05, 0.24)"
