,,counts,frequencies,CI
cyrl.ha,х,5.0,0.1,"(0.03, 0.22)"
cyrl.te,т,30.0,0.6,"(0.45, 0.74)"
cyrl.u,у,15.0,0.3,"(0.18, 0.45)"
