,,counts,frequencies,CI
cyrl.el,л,28.0,0.47,"(0.34, 0.6)"
cyrl.ha,х,13.0,0.22,"(0.12, 0.34)"
cyrl.u,у,19.0,0.32,"(0.2, 0.45)"
