,,counts,frequencies,CI
cyrl.ha,х,6.0,0.1,"(0.04, 0.21)"
cyrl.u,у,15.0,0.25,"(0.15, 0.38)"
cyrl.ze,з,39.0,0.65,"(0.52, 0.77)"
