,,counts,frequencies,CI
cyrl.er,р,17.0,0.34,"(0.21, 0.49)"
cyrl.te,т,18.0,0.36,"(0.23, 0.51)"
cyrl.u,у,15.0,0.3,"(0.18, 0.45)"
