,,counts,frequencies,CI
cyrl.e,э,14.0,0.23,"(0.13, 0.36)"
cyrl.te,т,44.0,0.73,"(0.6, 0.84)"
cyrl.ve,в,2.0,0.03,"(0.0, 0.12)"
