,pid,age,date,design skills,fluent in script,fluent languages,native in script,native languages,reading skills,script,typeface,triplet,response
0,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.b', 'latn.f', 'latn.i']",latn.i
1,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.b', 'latn.f', 'latn.n']",latn.f
2,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.b', 'latn.f', 'latn.p']",latn.f
3,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.b', 'latn.f', 'latn.q']",latn.f
4,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.b', 'latn.f', 'latn.w']",latn.w
5,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.b', 'latn.f', 'latn.z']",latn.z
6,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.b', 'latn.i', 'latn.n']",latn.i
7,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.b', 'latn.i', 'latn.p']",latn.i
8,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.b', 'latn.i', 'latn.q']",latn.i
9,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.b', 'latn.i', 'latn.w']",latn.w
10,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.b', 'latn.i', 'latn.z']",latn.z
11,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.b', 'latn.n', 'latn.p']",latn.n
12,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.b', 'latn.n', 'latn.q']",latn.n
13,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.b', 'latn.n', 'latn.w']",latn.w
14,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.b', 'latn.n', 'latn.z']",latn.z
15,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.b', 'latn.p', 'latn.q']",latn.b
16,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.b', 'latn.p', 'latn.w']",latn.w
17,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.b', 'latn.p', 'latn.z']",latn.z
18,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.b', 'latn.q', 'latn.w']",latn.w
19,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.b', 'latn.q', 'latn.z']",latn.z
20,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.b', 'latn.w', 'latn.z']",latn.b
21,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.f', 'latn.i', 'latn.n']",latn.f
22,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.f', 'latn.i', 'latn.p']",latn.p
23,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.f', 'latn.i', 'latn.q']",latn.i
24,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.f', 'latn.i', 'latn.w']",latn.w
25,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.f', 'latn.i', 'latn.z']",latn.z
26,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.f', 'latn.n', 'latn.p']",latn.n
27,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.f', 'latn.n', 'latn.q']",latn.f
28,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.f', 'latn.n', 'latn.w']",latn.w
29,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.f', 'latn.n', 'latn.z']",latn.z
30,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.f', 'latn.p', 'latn.q']",latn.f
31,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.f', 'latn.p', 'latn.w']",latn.w
32,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.f', 'latn.p', 'latn.z']",latn.z
33,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.f', 'latn.q', 'latn.w']",latn.w
34,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.f', 'latn.q', 'latn.z']",latn.z
35,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.f', 'latn.w', 'latn.z']",latn.w
36,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.i', 'latn.n', 'latn.p']",latn.i
37,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.i', 'latn.n', 'latn.q']",latn.i
38,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.i', 'latn.n', 'latn.w']",latn.w
39,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.i', 'latn.n', 'latn.z']",latn.z
40,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.i', 'latn.p', 'latn.q']",latn.i
41,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.i', 'latn.p', 'latn.w']",latn.w
42,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.i', 'latn.p', 'latn.z']",latn.z
43,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.i', 'latn.q', 'latn.w']",latn.w
44,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.i', 'latn.q', 'latn.z']",latn.z
45,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.i', 'latn.w', 'latn.z']",latn.w
46,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.n', 'latn.p', 'latn.q']",latn.n
47,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.n', 'latn.p', 'latn.w']",latn.w
48,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.n', 'latn.p', 'latn.z']",latn.z
49,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.n', 'latn.q', 'latn.w']",latn.w
50,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.n', 'latn.q', 'latn.z']",latn.z
51,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.n', 'latn.w', 'latn.z']",latn.n
52,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.p', 'latn.q', 'latn.w']",latn.w
53,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.p', 'latn.q', 'latn.z']",latn.z
54,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.p', 'latn.w', 'latn.z']",latn.p
55,0,31–40 years,2016-05-08 15:16:15 UTC,Letter designer,True,"german,english",True,german,Daily,latin,pt-sans,"['latn.q', 'latn.w', 'latn.z']",latn.q
56,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.g', 'latn.h', 'latn.m']",latn.g
57,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.g', 'latn.h', 'latn.n']",latn.g
58,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.g', 'latn.h', 'latn.q']",latn.h
59,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.g', 'latn.h', 'latn.r']",latn.g
60,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.g', 'latn.h', 'latn.y']",latn.h
61,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.g', 'latn.h', 'latn.z']",latn.z
62,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.g', 'latn.m', 'latn.n']",latn.g
63,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.g', 'latn.m', 'latn.q']",latn.m
64,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.g', 'latn.m', 'latn.r']",latn.m
65,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.g', 'latn.m', 'latn.y']",latn.m
66,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.g', 'latn.m', 'latn.z']",latn.g
67,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.g', 'latn.n', 'latn.q']",latn.n
68,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.g', 'latn.n', 'latn.r']",latn.g
69,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.g', 'latn.n', 'latn.y']",latn.n
70,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.g', 'latn.n', 'latn.z']",latn.g
71,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.g', 'latn.q', 'latn.r']",latn.r
72,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.g', 'latn.q', 'latn.y']",latn.g
73,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.g', 'latn.q', 'latn.z']",latn.z
74,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.g', 'latn.r', 'latn.y']",latn.r
75,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.g', 'latn.r', 'latn.z']",latn.g
76,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.g', 'latn.y', 'latn.z']",latn.z
77,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.h', 'latn.m', 'latn.n']",latn.h
78,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.h', 'latn.m', 'latn.q']",latn.q
79,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.h', 'latn.m', 'latn.r']",latn.h
80,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.h', 'latn.m', 'latn.y']",latn.y
81,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.h', 'latn.m', 'latn.z']",latn.z
82,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.h', 'latn.n', 'latn.q']",latn.q
83,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.h', 'latn.n', 'latn.r']",latn.h
84,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.h', 'latn.n', 'latn.y']",latn.y
85,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.h', 'latn.n', 'latn.z']",latn.z
86,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.h', 'latn.q', 'latn.r']",latn.q
87,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.h', 'latn.q', 'latn.y']",latn.h
88,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.h', 'latn.q', 'latn.z']",latn.q
89,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.h', 'latn.r', 'latn.y']",latn.y
90,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.h', 'latn.r', 'latn.z']",latn.h
91,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.h', 'latn.y', 'latn.z']",latn.h
92,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.m', 'latn.n', 'latn.q']",latn.q
93,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.m', 'latn.n', 'latn.r']",latn.r
94,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.m', 'latn.n', 'latn.y']",latn.y
95,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.m', 'latn.n', 'latn.z']",latn.z
96,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.m', 'latn.q', 'latn.r']",latn.q
97,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.m', 'latn.q', 'latn.y']",latn.m
98,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.m', 'latn.q', 'latn.z']",latn.q
99,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.m', 'latn.r', 'latn.y']",latn.y
100,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.m', 'latn.r', 'latn.z']",latn.m
101,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.m', 'latn.y', 'latn.z']",latn.y
102,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.n', 'latn.q', 'latn.r']",latn.q
103,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.n', 'latn.q', 'latn.y']",latn.n
104,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.n', 'latn.q', 'latn.z']",latn.q
105,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.n', 'latn.r', 'latn.y']",latn.y
106,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.n', 'latn.r', 'latn.z']",latn.z
107,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.n', 'latn.y', 'latn.z']",latn.y
108,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.q', 'latn.r', 'latn.y']",latn.r
109,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.q', 'latn.r', 'latn.z']",latn.q
110,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.q', 'latn.y', 'latn.z']",latn.z
111,1,31–40 years,2016-05-12 07:47:50 UTC,Non-designer,True,"slovak,english,czech,german,latin",True,czech,Daily,latin,pt-serif,"['latn.r', 'latn.y', 'latn.z']",latn.y
112,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.g', 'latn.h', 'latn.m']",latn.g
113,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.g', 'latn.h', 'latn.n']",latn.g
114,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.g', 'latn.h', 'latn.q']",latn.g
115,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.g', 'latn.h', 'latn.r']",latn.h
116,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.g', 'latn.h', 'latn.y']",latn.g
117,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.g', 'latn.h', 'latn.z']",latn.z
118,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.g', 'latn.m', 'latn.n']",latn.g
119,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.g', 'latn.m', 'latn.q']",latn.g
120,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.g', 'latn.m', 'latn.r']",latn.g
121,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.g', 'latn.m', 'latn.y']",latn.g
122,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.g', 'latn.m', 'latn.z']",latn.g
123,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.g', 'latn.n', 'latn.q']",latn.g
124,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.g', 'latn.n', 'latn.r']",latn.r
125,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.g', 'latn.n', 'latn.y']",latn.g
126,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.g', 'latn.n', 'latn.z']",latn.z
127,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.g', 'latn.q', 'latn.r']",latn.r
128,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.g', 'latn.q', 'latn.y']",latn.q
129,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.g', 'latn.q', 'latn.z']",latn.z
130,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.g', 'latn.r', 'latn.y']",latn.g
131,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.g', 'latn.r', 'latn.z']",latn.z
132,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.g', 'latn.y', 'latn.z']",latn.g
133,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.h', 'latn.m', 'latn.n']",latn.h
134,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.h', 'latn.m', 'latn.q']",latn.q
135,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.h', 'latn.m', 'latn.r']",latn.r
136,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.h', 'latn.m', 'latn.y']",latn.m
137,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.h', 'latn.m', 'latn.z']",latn.z
138,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.h', 'latn.n', 'latn.q']",latn.q
139,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.h', 'latn.n', 'latn.r']",latn.h
140,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.h', 'latn.n', 'latn.y']",latn.y
141,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.h', 'latn.n', 'latn.z']",latn.z
142,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.h', 'latn.q', 'latn.r']",latn.q
143,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.h', 'latn.q', 'latn.y']",latn.q
144,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.h', 'latn.q', 'latn.z']",latn.q
145,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.h', 'latn.r', 'latn.y']",latn.h
146,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.h', 'latn.r', 'latn.z']",latn.h
147,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.h', 'latn.y', 'latn.z']",latn.h
148,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.m', 'latn.n', 'latn.q']",latn.q
149,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.m', 'latn.n', 'latn.r']",latn.r
150,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.m', 'latn.n', 'latn.y']",latn.y
151,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.m', 'latn.n', 'latn.z']",latn.z
152,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.m', 'latn.q', 'latn.r']",latn.q
153,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.m', 'latn.q', 'latn.y']",latn.m
154,2,31–40 years,2016-05-12 08:04:44 UTC,Non-designer,True,"czech,english",True,czech,"Often, but not daily",latin,pt-serif,"['latn.m', 'latn.q', 'latn.z']",latn.q
