,,counts,frequencies,CI
cyrl.ef,ф,17.0,0.25,"(0.15, 0.36)"
cyrl.er,р,7.0,0.1,"(0.04, 0.2)"
cyrl.yu,ю,45.0,0.65,"(0.53, 0.76)"
