,,counts,frequencies,CI
cyrl.ef,ф,15.0,0.22,"(0.13, 0.33)"
cyrl.es,с,19.0,0.28,"(0.17, 0.4)"
cyrl.u,у,35.0,0.51,"(0.38, 0.63)"
