,,counts,frequencies,CI
cyrl.es,с,2.0,0.03,"(0.0, 0.1)"
cyrl.u,у,57.0,0.83,"(0.72, 0.91)"
cyrl.yu,ю,10.0,0.14,"(0.07, 0.25)"
