,,counts,frequencies,CI
cyrl.ef,ф,26.0,0.38,"(0.26, 0.5)"
cyrl.es,с,37.0,0.54,"(0.41, 0.66)"
cyrl.yu,ю,6.0,0.09,"(0.03, 0.18)"
