,,counts,frequencies,CI
cyrl.em,м,4.0,0.06,"(0.02, 0.14)"
cyrl.yu,ю,52.0,0.75,"(0.64, 0.85)"
cyrl.zhe,ж,13.0,0.19,"(0.1, 0.3)"
