,,counts,frequencies,CI
cyrl.er,р,27.0,0.39,"(0.28, 0.52)"
cyrl.short-i,й,39.0,0.57,"(0.44, 0.68)"
cyrl.u,у,3.0,0.04,"(0.01, 0.12)"
