,,counts,frequencies,CI
cyrl.er,р,34.0,0.49,"(0.37, 0.62)"
cyrl.short-i,й,21.0,0.3,"(0.2, 0.43)"
cyrl.zhe,ж,14.0,0.2,"(0.12, 0.32)"
