,,counts,frequencies,CI
cyrl.ef,ф,5.0,0.07,"(0.02, 0.16)"
cyrl.er,р,2.0,0.03,"(0.0, 0.1)"
cyrl.short-i,й,62.0,0.9,"(0.8, 0.96)"
