,,counts,frequencies,CI
cyrl.em,м,4.0,0.06,"(0.02, 0.14)"
cyrl.er,р,49.0,0.71,"(0.59, 0.81)"
cyrl.short-i,й,16.0,0.23,"(0.14, 0.35)"
