,,counts,frequencies,CI
cyrl.em,м,7.0,0.1,"(0.04, 0.2)"
cyrl.es,с,46.0,0.67,"(0.54, 0.78)"
cyrl.short-i,й,16.0,0.23,"(0.14, 0.35)"
