,,counts,frequencies,CI
cyrl.ef,ф,17.0,0.25,"(0.15, 0.36)"
cyrl.es,с,9.0,0.13,"(0.06, 0.23)"
cyrl.zhe,ж,43.0,0.62,"(0.5, 0.74)"
