,,counts,frequencies,CI
cyrl.ef,ф,31.0,0.45,"(0.33, 0.57)"
cyrl.u,у,17.0,0.25,"(0.15, 0.36)"
cyrl.zhe,ж,21.0,0.3,"(0.2, 0.43)"
