,,counts,frequencies,CI
cyrl.ef,ф,52.0,0.75,"(0.64, 0.85)"
cyrl.em,м,3.0,0.04,"(0.01, 0.12)"
cyrl.short-i,й,14.0,0.2,"(0.12, 0.32)"
