,,counts,frequencies,CI
cyrl.es,с,6.0,0.09,"(0.03, 0.18)"
cyrl.yu,ю,5.0,0.07,"(0.02, 0.16)"
cyrl.zhe,ж,58.0,0.84,"(0.73, 0.92)"
