,,counts,frequencies,CI
cyrl.ef,ф,20.0,0.29,"(0.19, 0.41)"
cyrl.er,р,1.0,0.01,"(0.0, 0.08)"
cyrl.es,с,48.0,0.7,"(0.57, 0.8)"
