,,counts,frequencies,CI
cyrl.em,м,49.0,0.71,"(0.59, 0.81)"
cyrl.er,р,13.0,0.19,"(0.1, 0.3)"
cyrl.yu,ю,7.0,0.1,"(0.04, 0.2)"
