,,counts,frequencies,CI
cyrl.es,с,33.0,0.48,"(0.36, 0.6)"
cyrl.short-i,й,21.0,0.3,"(0.2, 0.43)"
cyrl.zhe,ж,15.0,0.22,"(0.13, 0.33)"
