,,counts,frequencies,CI
cyrl.es,с,32.0,0.46,"(0.34, 0.59)"
cyrl.u,у,12.0,0.17,"(0.09, 0.28)"
cyrl.zhe,ж,25.0,0.36,"(0.25, 0.49)"
