,,counts,frequencies,CI
cyrl.er,р,10.0,0.14,"(0.07, 0.25)"
cyrl.es,с,37.0,0.54,"(0.41, 0.66)"
cyrl.yu,ю,22.0,0.32,"(0.21, 0.44)"
