,,counts,frequencies,CI
cyrl.ef,ф,19.0,0.28,"(0.17, 0.4)"
cyrl.em,м,45.0,0.65,"(0.53, 0.76)"
cyrl.es,с,5.0,0.07,"(0.02, 0.16)"
