,,counts,frequencies,CI
cyrl.es,с,32.0,0.46,"(0.34, 0.59)"
cyrl.short-i,й,22.0,0.32,"(0.21, 0.44)"
cyrl.u,у,15.0,0.22,"(0.13, 0.33)"
